tdp,runTime,cores,memory,carbonEmission,coreType_GPU
11.3,2060.454799,36,406.6,870610.6461,0
7.5,2062.297356,38,406.8,681387.0928,0
4.2,2063.274756,40,407.0,499113.7843,0
15.0,2063.915,42,407.2,1221089.387,0
17.5,2063.942748,44,407.4,1439923.411,0
23.8,2064.396489,46,407.6,1947854.763,0
16.3,2064.882772,48,407.8,1460191.594,0
15.5,2066.130451,50,408.0,1449618.224,0
22.8,2066.571402,52,408.2,2092280.501,0
22.8,2067.374022,54,408.4,2164562.22,0
16.3,2067.733215,56,408.6,1666752.352,0
16.3,2068.901776,58,408.8,1718859.465,0
10.8,2070.427885,60,409.0,1254200.448,0
10.8,2071.441302,62,409.2,1288796.213,0
10.8,2073.116025,64,409.4,1323847.524,0
10.8,2074.399293,66,409.6,1358697.386,0
15.8,2075.353235,68,409.8,1927436.153,0
19.3,2076.33885,70,410.0,2363154.89,0
21.0,2076.913741,72,410.2,2617013.326,0
10.8,2077.997602,74,410.4,1497411.917,0
10.8,2078.472297,76,410.6,1531851.195,0
15.8,2079.751723,78,410.8,2180818.003,0
8.1,2080.42225,80,411.0,1261427.817,0
15.6,2080.595896,82,411.2,2255636.418,0
21.7,2081.909648,84,411.4,3113755.987,0
23.8,2082.065058,86,411.6,3467100.252,0
15.8,2082.256362,88,411.8,2433041.44,0
8.1,2082.263004,90,412.0,1390788.435,0
11.9,2082.792816,92,412.2,1967913.753,0
12.5,2083.099634,94,412.4,2094768.521,0
10.5,2083.587991,96,412.6,1832014.652,0
16.5,2085.216132,98,412.8,2794719.845,0
13.8,2087.199656,100,413.0,2423094.207,0
11.9,2088.521282,102,413.2,2162024.881,0
15.8,2089.925201,104,413.4,2842828.341,0
15.6,2091.830629,106,413.6,2862004.056,0
16.3,2091.928242,108,413.8,3031355.553,0
16.3,2091.937315,110,414.0,3083103.546,0
7.5,2093.480571,112,414.2,1575459.798,0
10.8,2095.283855,114,414.4,2197328.533,0
10.8,2096.790147,116,414.6,2233305.899,0
16.3,2097.95847,118,414.8,3299512.551,0
3.8,2099.4209,120,415.0,970226.1219,0
10.8,2099.804606,122,415.2,2339858.121,0
15.8,2100.380003,124,415.4,3360588.601,0
13.1,2100.664906,126,415.6,2870505.623,0
8.1,2100.728448,128,415.8,1894772.658,0
13.1,2101.621135,130,416.0,2955400.379,0
10.4,2103.047471,132,416.2,2431929.194,0
6.6,2104.072462,134,416.4,1655443.96,0
7.8,2104.116079,136,416.6,1936524.138,0
4.4,2105.237631,138,416.8,1214905.75,0
10.5,2106.311769,140,417.0,2591137.213,0
14.4,2106.669408,142,417.2,3508209.081,0
14.4,2108.389805,144,417.4,3557151.749,0
11.5,2109.762455,146,417.6,2929476.849,0
10.0,2110.166797,148,417.8,2612326.904,0
7.5,2111.725964,150,418.0,2046973.415,0
13.0,2112.510582,152,418.2,3408526.794,0
11.3,2113.888713,154,418.4,3033600.305,0
6.7,2114.084619,156,418.6,1921929.16,0
8.1,2115.085568,158,418.8,2298520.258,0
8.1,2115.580619,160,419.0,2325117.546,0
6.6,2115.933978,162,419.2,1962404.424,0
10.5,2116.021392,164,419.4,3008108.905,0
11.9,2117.668071,166,419.6,3416722.56,0
14.4,2118.730408,168,419.8,4130242.227,0
10.3,2119.623832,170,420.0,3060113.214,0
6.8,2120.481213,172,420.2,2128355.967,0
9.4,2120.977335,174,420.4,2877052.559,0
7.5,2121.527094,176,420.6,2371147.668,0
7.5,2123.090757,178,420.8,2397118.819,0
6.3,2124.47538,180,421.0,2075600.502,0
10.0,2125.645398,182,421.2,3180536.595,0
3.8,2125.994976,184,421.4,1377680.586,0
7.1,2126.019922,186,421.6,2377734.01,0
23.8,2127.111852,188,421.8,7456576.12,0
15.8,2128.730487,190,422.0,5090057.062,0
11.3,2130.413492,192,422.2,3751988.24,0
7.5,2132.017659,194,422.4,2601800.789,0
4.2,2133.336988,196,422.6,1583379.738,0
15.0,2134.540656,198,422.8,5052732.598,0
17.5,2136.096198,200,423.0,5913419.571,0
23.8,2136.599588,202,423.2,8029511.014,0
16.3,2138.149609,204,423.4,5636463.389,0
15.5,2138.901321,206,423.6,5424548.876,0
22.8,2139.43066,208,423.8,7934934.826,0
22.8,2141.342906,210,424.0,8016053.375,0
16.3,2142.650315,212,424.2,5860283.913,0
16.3,2143.669405,214,424.4,5916085.4,0
10.8,2144.4545,216,424.6,4043055.821,0
10.8,2146.207583,218,424.8,4081569.408,0
10.8,2146.705884,220,425.0,4117733.636,0
10.8,2147.151952,222,425.2,4153813.164,0
15.8,2148.316706,224,425.4,6012443.312,0
19.3,2148.639648,226,425.6,7351227.114,0
21.0,2149.882825,228,425.8,8049113.342,0
10.8,2150.829762,230,426.0,4302065.066,0
10.8,2152.430657,232,426.2,4340577.652,0
15.8,2153.237367,234,426.4,6284320.126,0
8.1,2154.10147,236,426.6,3375737.843,0
15.6,2155.575024,238,426.8,6316837.272,0
21.7,2156.322541,240,427.0,8759423.185,0
23.8,2156.467873,242,427.2,9660446.631,0
15.8,2156.575068,244,427.4,6552566.918,0
8.1,2157.539609,246,427.6,3514006.545,0
11.9,2159.205506,248,427.8,5083437.299,0
12.5,2159.643101,250,428.0,5368680.193,0
10.5,2159.775037,252,428.2,4586115.885,0
16.5,2160.152499,254,428.4,7113068.788,0
13.8,2160.204706,256,428.6,6037198.845,0
11.9,2160.631764,258,428.8,5282008.983,0
15.8,2161.033937,260,429.0,6980578.869,0
15.6,2161.737933,262,429.2,6948942.464,0
16.3,2163.520038,264,429.4,7308497.261,0
16.3,2164.030391,266,429.6,7363739.014,0
7.5,2165.39116,268,429.8,3556655.032,0
10.8,2167.259472,270,430.0,5046002.783,0
10.8,2168.0544,272,430.2,5083420.404,0
16.3,2168.713922,274,430.4,7594210.386,0
3.8,2170.515488,276,430.6,1986488.369,0
10.8,2171.159495,278,430.8,5197554.115,0
15.8,2172.129849,280,431.0,7537161.099,0
13.1,2172.351239,282,431.2,6338112.047,0
8.1,2173.853458,284,431.4,4049341.878,0
13.1,2174.42494,286,431.6,6430646.065,0
10.4,2175.279097,288,431.8,5196175.13,0
6.6,2175.560499,290,432.0,3416630.861,0
7.8,2177.428315,292,432.2,4018916.598,0
4.4,2177.458743,294,432.4,2397395.338,0
10.5,2178.278135,296,432.6,5389802.533,0
14.4,2178.930185,298,432.8,7342852.133,0
14.4,2180.794932,300,433.0,7396796.295,0
11.5,2181.923951,302,433.2,6001971.482,0
10.0,2182.962143,304,433.4,5289532.773,0
7.5,2184.705101,306,433.6,4061981.654,0
13.0,2184.842802,308,433.8,6888462.636,0
11.3,2185.294327,310,434.0,6061355.5,0
6.7,2185.974057,312,434.2,3726197.145,0
8.1,2187.41144,314,434.4,4478758.477,0
8.1,2187.485088,316,434.6,4505854.277,0
6.6,2188.990772,318,434.8,3745626.813,0
10.5,2190.54156,320,435.0,5839437.446,0
11.9,2190.961618,322,435.2,6623061.666,0
14.4,2191.488049,324,435.4,8007790.454,0
10.3,2192.88818,326,435.6,5842412.46,0
6.8,2193.010579,328,435.8,3971558.44,0
9.4,2193.763693,330,436.0,5420259.531,0
7.5,2195.597594,332,436.2,4407893.964,0
7.5,2197.109364,334,436.4,4435997.027,0
6.3,2197.452776,336,436.6,3791159.139,0
10.0,2197.961186,338,436.8,5893603.498,0
3.8,2199.635922,340,437.0,2422001.508,0
7.1,2200.029331,342,437.2,4314504.99,0
23.8,2200.894129,344,437.4,13909707.72,0
15.8,2202.707947,346,437.6,9385899.2,0
11.3,2204.484643,348,437.8,6833409.984,0
7.5,2205.99768,350,438.0,4655298.169,0
4.2,2207.171339,352,438.2,2742437.466,0
15.0,2208.710939,354,438.4,9149850.334,0
17.5,2210.530888,356,438.6,10696767.14,0
23.8,2211.215842,358,438.8,14533463.96,0
16.3,2212.075257,360,439.0,10098404.15,0
15.5,2212.749249,362,439.2,9671187.352,0
22.8,2212.896936,364,439.4,14174401.43,0
22.8,2214.253758,366,439.6,14259639.11,0
16.3,2215.535544,368,439.8,10333366.81,0
16.3,2216.391747,370,440.0,10392172.86,0
10.8,2217.527364,372,440.2,7018339.358,0
10.8,2217.739165,374,440.4,7055391.573,0
10.8,2218.218211,376,440.6,7093305.318,0
10.8,2219.592737,378,440.8,7134112.991,0
15.8,2220.804754,380,441.0,10368106.93,0
19.3,2221.864822,382,441.2,12674727.53,0
21.0,2223.192464,384,441.4,13845834.29,0
10.8,2225.156692,386,441.6,7298010.642,0
10.8,2226.947664,388,441.8,7340417.566,0
15.8,2228.547009,390,442.0,10671385.36,0
8.1,2229.835656,392,442.2,5636822.934,0
15.6,2230.329339,394,442.4,10653837.42,0
21.7,2231.860431,396,442.6,14794520.97,0
23.8,2232.925232,398,442.8,16287597.75,0
15.8,2233.100306,400,443.0,10960867.33,0
8.1,2233.665462,1,443.2,292800.2843,0
11.9,2233.791741,2,443.4,319486.8869,0
12.5,2235.350224,4,443.6,364163.2486,0
10.5,2235.393726,6,443.8,386291.3304,0
16.5,2236.609545,8,444.0,503433.4547,0
13.8,2237.337524,10,444.2,513883.8129,0
11.9,2238.301121,12,444.4,522363.1227,0
15.8,2239.083947,14,444.6,655537.4942,0
15.6,2239.866368,16,444.8,704039.5042,0
16.3,2240.533833,18,445.0,778652.0938,0
16.3,2240.823155,20,445.2,834169.5218,0
7.5,2242.519825,22,445.4,561660.25,0
10.8,2243.27493,24,445.6,721916.5475,0
10.8,2243.827672,26,445.8,758904.2839,0
16.3,2244.477276,28,446.0,1057558.801,0
3.8,2245.887645,30,446.2,476317.3695,0
10.8,2247.82036,32,446.4,870880.7546,0
15.8,2249.057069,34,446.6,1197639.82,0
13.1,2250.851272,36,446.8,1086964.796,0
8.1,2252.442471,38,447.0,808610.2409,0
13.1,2253.195079,40,447.2,1177713.317,0
10.4,2254.757366,42,447.4,1029843.712,0
6.6,2255.396602,44,447.6,780349.4581,0
7.8,2256.088572,46,447.8,897514.7289,0
4.4,2257.994792,48,448.0,646148.258,0
10.5,2259.02669,50,448.2,1183108.127,0
14.4,2260.671422,52,448.4,1567030.225,0
14.4,2260.93522,54,448.6,1616624.592,0
11.5,2261.082324,56,448.8,1388219.294,0
10.0,2261.850077,58,449.0,1279253.84,0
7.5,2262.008651,60,449.2,1056902.855,0
13.0,2262.143128,62,449.4,1666623.988,0
11.3,2263.32602,64,449.6,1525781.708,0
6.7,2264.244328,66,449.8,1044963.187,0
8.1,2266.059337,68,450.0,1232191.623,0
8.1,2267.092169,70,450.2,1260678.826,0
6.6,2267.194722,72,450.4,1103335.955,0
10.5,2268.186092,74,450.6,1622058.072,0
11.9,2270.162232,76,450.8,1842502.36,0
14.4,2271.310655,78,451.0,2219702.404,0
10.3,2271.775306,80,451.2,1705823.545,0
6.8,2272.493627,82,451.4,1248283.303,0
9.4,2274.138731,84,451.6,1648643.85,0
7.5,2275.395089,86,451.8,1400653.54,0
7.5,2275.507619,88,452.0,1426685.324,0
6.3,2276.916664,90,452.2,1267425.9,0
10.0,2278.37488,92,452.4,1877097.085,0
3.8,2280.003884,94,452.6,907353.1208,0
7.1,2281.514733,96,452.8,1468265.688,0
23.8,2281.785045,98,453.0,4319551.964,0
15.8,2283.681507,100,453.2,3022772.337,0
11.3,2284.91862,102,453.4,2285391.714,0
7.5,2285.08005,104,453.6,1641260.845,0
4.2,2285.950241,106,453.8,1062749.131,0
15.0,2287.632715,108,454.0,3097776.588,0
17.5,2287.937653,110,454.2,3626483.459,0
23.8,2288.059802,112,454.4,4909362.916,0
16.3,2289.892502,114,454.6,3514064.61,0
15.5,2291.715191,116,454.8,3412571.173,0
22.8,2292.560557,118,455.0,4962440.393,0
22.8,2292.674266,120,455.2,5041944.269,0
16.3,2293.160365,122,455.4,3745924.307,0
16.3,2293.962177,124,455.6,3803965.124,0
10.8,2295.27373,126,455.8,2658995.599,0
10.8,2296.618925,128,456.0,2698229.855,0
10.8,2297.267732,130,456.2,2736678.657,0
10.8,2298.331124,132,456.4,2775649.431,0
15.8,2298.890416,134,456.6,3979823.429,0
19.3,2300.382423,136,456.8,4866322.245,0
21.0,2301.305513,138,457.0,5344266.187,0
10.8,2302.374084,140,457.2,2931613.263,0
10.8,2304.275593,142,457.4,2971835.954,0
15.8,2304.756051,144,457.6,4266245.779,0
8.1,2305.468806,146,457.8,2361154.856,0
15.6,2307.45035,148,458.0,4330174.272,0
21.7,2309.382267,150,458.2,5987811.129,0
23.8,2309.453596,152,458.4,6621941.391,0
15.8,2310.112535,154,458.6,4553070.839,0
8.1,2310.89557,156,458.8,2509038.46,0
11.9,2312.061005,158,459.0,3589451.343,0
12.5,2313.122532,160,459.2,3800969.654,0
10.5,2313.831011,162,459.4,3278629.677,0
16.5,2314.882502,164,459.6,5041092.801,0
13.8,2315.288303,166,459.8,4314514.985,0
11.9,2315.835357,168,460.0,3804547.515,0
15.8,2315.962099,170,460.2,5008777.612,0
15.6,2316.145471,172,460.4,5004396.288,0
16.3,2316.224953,174,460.6,5272922.671,0
16.3,2317.748067,176,460.8,5333709.341,0
7.5,2318.466778,178,461.0,2643989.27,0
10.8,2320.155388,180,461.2,3715494.361,0
10.8,2321.119843,182,461.4,3755116.668,0
16.3,2321.431658,184,461.6,5571827.697,0
3.8,2321.817199,186,461.8,1544378.477,0
10.8,2323.232244,188,462.0,3872871.569,0
15.8,2323.999668,190,462.2,5583309.638,0
13.1,2325.396819,192,462.4,4730009.739,0
8.1,2327.346239,194,462.6,3071587.636,0
13.1,2328.362973,196,462.8,4828649.423,0
10.4,2329.96244,198,463.0,3935536.517,0
6.6,2331.330936,200,463.2,2633637.668,0
7.8,2332.021089,202,463.4,3085696.628,0
4.4,2332.834395,204,463.6,1889780.316,0
10.5,2333.833299,206,463.8,4125956.16,0
14.4,2335.069638,208,464.0,5599071.725,0
14.4,2336.08506,210,464.2,5652560.391,0
11.5,2336.974865,212,464.4,4618326.376,0
10.0,2338.917365,214,464.6,4094755.467,0
7.5,2339.537777,216,464.8,3175187.045,0
13.0,2339.611971,218,465.0,5325170.167,0
11.3,2341.296196,220,465.2,4712453.823,0
6.7,2342.599185,222,465.4,2944630.417,0
8.1,2343.841216,224,465.6,3526421.95,0
8.1,2344.974559,226,465.8,3557012.05,0
6.6,2346.092954,228,466.0,2980316.192,0
10.5,2347.778016,230,466.2,4599996.471,0
11.9,2348.955408,232,466.4,5217223.665,0
14.4,2349.872284,234,466.6,6302183.134,0
10.3,2350.166343,236,466.8,4633178.321,0
6.8,2351.105735,238,467.0,3189498.013,0
9.4,2352.277918,240,467.2,4326394.939,0
7.5,2354.06224,242,467.4,3544063.668,0
7.5,2354.961555,244,467.6,3572286.645,0
6.3,2356.541443,246,467.8,3075047.734,0
10.0,2357.871928,248,468.0,4736970.336,0
3.8,2358.738104,250,468.2,2007371.877,0
7.1,2358.787675,252,468.4,3505781.809,0
23.8,2359.131339,254,468.6,11105825.12,0
15.8,2359.326388,256,468.8,7534720.439,0
11.3,2361.128166,258,469.0,5522274.428,0
7.5,2362.872195,260,469.2,3799960.884,0
4.2,2364.398983,262,469.4,2282139.272,0
15.0,2364.818332,264,469.6,7401011.22,0
17.5,2365.934158,266,469.8,8649188.61,0
23.8,2367.497302,268,470.0,11743205.95,0
16.3,2368.293638,270,470.2,8202784.273,0
15.5,2369.081022,272,470.4,7873920.81,0
22.8,2370.281818,274,470.6,11522044.13,0
22.8,2371.623401,276,470.8,11610552.63,0
16.3,2372.659829,278,471.0,8452616.057,0
16.3,2373.927143,280,471.2,8515839.493,0
10.8,2374.844012,282,471.4,5789990.419,0
10.8,2375.18508,284,471.6,5829786.727,0
10.8,2376.711876,286,471.8,5872523.994,0
10.8,2377.414839,288,472.0,5913262.263,0
15.8,2379.299644,290,472.2,8568197.827,0
19.3,2380.4486,292,472.4,10470748.89,0
21.0,2381.979912,294,472.6,11448282.37,0
10.8,2383.435219,296,472.8,6084636.988,0
10.8,2383.467694,298,473.0,6123820.536,0
15.8,2384.876117,300,473.2,8874151.183,0
8.1,2385.818783,302,473.4,4735712.842,0
15.6,2385.908591,304,473.6,8882596.117,0
21.7,2386.43384,306,473.8,12312564.33,0
23.8,2386.512988,308,474.0,13559813.95,0
15.8,2387.583095,310,474.2,9170420.042,0
8.1,2389.147274,312,474.4,4889464.91,0
11.9,2389.601498,314,474.6,7077892.853,0
12.5,2390.023838,316,474.8,7465309.575,0
10.5,2391.251861,318,475.0,6363440.753,0
16.5,2391.657254,320,475.2,9878235.776,0
13.8,2393.525044,322,475.4,8370858.824,0
11.9,2394.353492,324,475.6,7308298.716,0
15.8,2396.193067,326,475.8,9663055.073,0
15.6,2397.58713,328,476.0,9607112.956,0
16.3,2399.229855,330,476.2,10089965.6,0
16.3,2400.993423,332,476.4,10156760.28,0
7.5,2401.344657,334,476.6,4875567.677,0
10.8,2403.170047,336,476.8,6923494.913,0
10.8,2405.090507,338,477.0,6968483.09,0
16.3,2406.911615,340,477.2,10419892.99,0
3.8,2407.619158,342,477.4,2692282.836,0
10.8,2408.293315,344,477.6,7096286.587,0
15.8,2408.731435,346,477.8,10291080.54,0
13.1,2409.993076,348,478.0,8640351.754,0
8.1,2411.759005,350,478.2,5500184.323,0
13.1,2412.138381,352,478.4,8743981.482,0
10.4,2414.010359,354,478.6,7052422.159,0
6.6,2414.592252,356,478.8,4619961.279,0
7.8,2415.190835,358,479.0,5430682.652,0
4.4,2416.089415,360,479.2,3223058.282,0
10.5,2417.432476,362,479.4,7281431.15,0
14.4,2417.830809,364,479.6,9919067.442,0
14.4,2418.161154,366,479.8,9973270.269,0
11.5,2420.073409,368,480.0,8079257.373,0
10.0,2420.710333,370,480.2,7106799.938,0
7.5,2422.069868,372,480.4,5442706.831,0
13.0,2422.852234,374,480.6,9244239.478,0
11.3,2423.751463,376,480.8,8122902.303,0
6.7,2424.739403,378,481.0,4976727.479,0
8.1,2425.402686,380,481.2,5979434.11,0
8.1,2426.661478,382,481.4,6012428.591,0
6.6,2426.991928,384,481.6,4985067.778,0
10.5,2428.100803,386,481.8,7778326.877,0
11.9,2429.147386,388,482.0,8819135.902,0
14.4,2430.060368,390,482.2,10659638.22,0
10.3,2430.524046,392,482.4,7758170.82,0
6.8,2431.851924,394,482.6,5262256.764,0
9.4,2432.102885,396,482.8,7183263.384,0
7.5,2433.206162,398,483.0,5828634.719,0
7.5,2433.968933,400,483.2,5858232.389,0
6.3,2434.231204,1,483.4,343364.3577,0
10.0,2434.637784,2,483.6,368804.287,0
3.8,2435.076768,4,483.8,360161.4308,0
7.1,2436.632399,6,484.0,411060.8694,0
23.8,2438.533482,8,484.2,684309.2417,0
15.8,2439.452347,10,484.4,624882.381,0
11.3,2441.111218,12,484.6,584058.2293,0
7.5,2442.820645,14,484.8,528028.1479,0
4.2,2444.204145,16,485.0,458536.4239,0
15.0,2445.659265,18,485.2,834343.1361,0
17.5,2446.696253,20,485.4,982982.7979,0
23.8,2447.084866,22,485.6,1304808.976,0
16.3,2448.520208,24,485.8,1060344.78,0
15.5,2448.973501,26,486.0,1082551.33,0
22.8,2449.348901,28,486.2,1519253.282,0
22.8,2450.91884,30,486.4,1604955.322,0
16.3,2451.740795,32,486.6,1304271.463,0
16.3,2452.132117,34,486.8,1365122.314,0
10.8,2452.639879,36,487.0,1058503.378,0
10.8,2452.941958,38,487.2,1098874.112,0
10.8,2454.76925,40,487.4,1139963.046,0
10.8,2454.982499,42,487.6,1180335.915,0
15.8,2455.775538,44,487.8,1629922.672,0
19.3,2457.247154,46,488.0,1989242.145,0
21.0,2458.623752,48,488.2,2214172.578,0
10.8,2459.379697,50,488.4,1343833.951,0
10.8,2461.196854,52,488.6,1385202.652,0
15.8,2462.608886,54,488.8,1929647.429,0
8.1,2462.91799,56,489.0,1185123.378,0
15.6,2464.060606,58,489.2,2027296.425,0
21.7,2464.093743,60,489.4,2768247.331,0
23.8,2465.623335,62,489.6,3094072.664,0
15.8,2466.77634,64,489.8,2228601.898,0
8.1,2467.986738,66,490.0,1339563.243,0
11.9,2469.064584,68,490.2,1853454.259,0
12.5,2470.496539,70,490.4,1977705.476,0
10.5,2470.894028,72,490.6,1755613.506,0
16.5,2472.828881,74,490.8,2627434.847,0
13.8,2474.516978,76,491.0,2306853.609,0
11.9,2475.590697,78,491.2,2082023.7,0
15.8,2475.918009,80,491.4,2711716.498,0
15.6,2477.293046,82,491.6,2741862.287,0
16.3,2477.762244,84,491.8,2911303.91,0
16.3,2478.138263,86,492.0,2973031.545,0
7.5,2479.022007,88,492.2,1582380.552,0
10.8,2479.176712,90,492.4,2168066.137,0
10.8,2480.05107,92,492.6,2209515.859,0
16.3,2480.471568,94,492.8,3221204.927,0
3.8,2481.261192,96,493.0,1029980.785,0
10.8,2482.122831,98,493.2,2333518.845,0
15.8,2482.663625,100,493.4,3314291.203,0
13.1,2484.62648,102,493.6,2858571.715,0
8.1,2485.935844,104,493.8,1931109.591,0
13.1,2487.432364,106,494.0,2960732.915,0
10.4,2488.442112,108,494.2,2462208.651,0
6.6,2490.310892,110,494.4,1715531.747,0
7.8,2491.793376,112,494.6,1995064.467,0
4.4,2493.214291,114,494.8,1294357.305,0
10.5,2495.027109,116,495.0,2648310.109,0
14.4,2495.303475,118,495.2,3557557.151,0
14.4,2496.474635,120,495.4,3613785.972,0
11.5,2497.721986,122,495.6,3001329.892,0
10.0,2499.657604,124,495.8,2695411.433,0
7.5,2501.650163,126,496.0,2139135.566,0
13.0,2502.941055,128,496.2,3502468.162,0
11.3,2502.995132,130,496.4,3133265.184,0
6.7,2503.737955,132,496.6,2026505.98,0
8.1,2504.254512,134,496.8,2408043.428,0
8.1,2504.418749,136,497.0,2439050.286,0
6.6,2505.524036,138,497.2,2078439.746,0
10.5,2505.972911,140,497.4,3139596.028,0
11.9,2507.001581,142,497.6,3558095.081,0
14.4,2507.773497,144,497.8,4287814.024,0
10.3,2509.102467,146,498.0,3208130.326,0
6.8,2510.529423,148,498.2,2264955.322,0
9.4,2511.274883,150,498.4,3032902.966,0
7.5,2511.368608,152,498.6,2519942.27,0
7.5,2511.459697,154,498.8,2548688.291,0
6.3,2513.256311,156,499.0,2223089.78,0
10.0,2513.340167,158,499.2,3359353.485,0
3.8,2515.236353,160,499.4,1511608.536,0
7.1,2516.924409,162,499.6,2545657.685,0
23.8,2518.209708,164,499.8,7794251.625,0
15.8,2518.895161,166,500.0,5355439.276,0
11.3,2519.566879,168,500.2,3975576.352,0
7.5,2519.937908,170,500.4,2787303.006,0
4.2,2520.82876,172,500.6,1734092.754,0
15.0,2521.829439,174,500.8,5337815.099,0
17.5,2522.802502,176,501.0,6237459.515,0
23.8,2524.342525,178,501.2,8450847.891,0
16.3,2525.912925,180,501.4,5966310.95,0
15.5,2526.590947,182,501.6,5751962.82,0
22.8,2527.01297,184,501.8,8381414.599,0
22.8,2527.078051,186,502.0,8468991.536,0
16.3,2528.869339,188,502.2,6223455.852,0
16.3,2529.416904,190,502.4,6287357.364,0
10.8,2530.104031,192,502.6,4329418.957,0
10.8,2531.875947,194,502.8,4373986.264,0
10.8,2533.045484,196,503.0,4417561.175,0
10.8,2534.282751,198,503.2,4461293.689,0
15.8,2536.276404,200,503.4,6426061.022,0
19.3,2536.887613,202,503.6,7845948.054,0
21.0,2537.711865,204,503.8,8588892.297,0
10.8,2539.111323,206,504.0,4636409.664,0
10.8,2540.75499,208,504.2,4681091.928,0
15.8,2541.333272,210,504.4,6743499.379,0
8.1,2542.13557,212,504.6,3665696.437,0
15.6,2543.360834,214,504.8,6788436.65,0
21.7,2543.64496,216,505.0,9386085.131,0
23.8,2543.713997,218,505.2,10351433.46,0
15.8,2544.80599,220,505.4,7057756.579,0
8.1,2546.773383,222,505.6,3829237.292,0
11.9,2548.681227,224,505.8,5505498.19,0
12.5,2549.859563,226,506.0,5815818.35,0
10.5,2550.435317,228,506.2,4985287.25,0
16.5,2551.430844,230,506.4,7692876.658,0
13.8,2553.105312,232,506.6,6551390.481,0
11.9,2553.50088,234,506.8,5746618.988,0
15.8,2555.477613,236,507.0,7577467.521,0
15.6,2557.275713,238,507.2,7551974.715,0
16.3,2559.022833,240,507.4,7943102.304,0
16.3,2560.804623,242,507.6,8011963.118,0
7.5,2561.171233,244,507.8,3914118.043,0
10.8,2561.236366,246,508.0,5517148.464,0
10.8,2562.456085,248,508.2,5561812.793,0
16.3,2563.856292,250,508.4,8275133.565,0
3.8,2564.405633,252,508.6,2226362.786,0
10.8,2564.971586,254,508.8,5693507.298,0
15.8,2566.520647,256,509.0,8225502.477,0
13.1,2568.201659,258,509.2,6938398.63,0
8.1,2569.179401,260,509.4,4464212.361,0
13.1,2569.645962,262,509.6,7044503.556,0
10.4,2570.608479,264,509.8,5711413.871,0
6.6,2571.785385,266,510.0,3787112.78,0
7.8,2571.850809,268,510.2,4439067.705,0
4.4,2573.290923,270,510.4,2684124.905,0
10.5,2573.818925,272,510.6,5934193.827,0
14.4,2575.695619,274,510.8,8062825.696,0
14.4,2575.986598,276,511.0,8120033.351,0
11.5,2577.556857,278,511.2,6608503.058,0
10.0,2579.28186,280,511.4,5838047.709,0
7.5,2580.522556,282,511.6,4503101.105,0
13.0,2581.410122,284,511.8,7585955.415,0
11.3,2582.614965,286,512.0,6690078.218,0
6.7,2583.329298,288,512.2,4145930.103,0
8.1,2584.11851,290,512.4,4967630.465,0
8.1,2584.230152,292,512.6,4999677.117,0
6.6,2585.553734,294,512.8,4171072.461,0
10.5,2586.17635,296,513.0,6457704.468,0
11.9,2587.902771,298,513.2,7320474.629,0
14.4,2587.979899,300,513.4,8836545.404,0
10.3,2588.84504,302,513.6,6469900.684,0
6.8,2590.113986,304,513.8,4427737.969,0
